Id,IsDeleted,CampaignId,LeadId,ContactId,Status,HasResponded,IsPrimary,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,FirstRespondedDate
00v1R00001RSN7aQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtVQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLttQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSN7bQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtWQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLcHQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSN7cQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtXQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLtuQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSN7dQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtYQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLtvQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSN7eQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtZQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLtwQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLXvQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSLtaQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLtxQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSN7fQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtbQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLuiQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSN7gQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtcQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLujQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSN7hQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLtdQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLvHQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLYdQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSLvIQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLvJQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLvKQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLvLQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLvMQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLvNQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLw2QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLSYQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:17,2018-11-05
00v1R00001RSLRGQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:17,2018-11-05
00v1R00001RSLw3QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLXdQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSLyEQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLwBQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0OQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwKQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0PQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwrQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0QQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLcIQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSM0RQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwsQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0SQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLYWQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSM0TQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwtQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0UQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwuQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0VQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwvQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0WQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwwQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0XQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLwxQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0YQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLx4QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM0ZQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxUQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1mQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxVQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1nQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxWQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1oQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxXQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1pQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxwQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1qQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLgfQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSM1rQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxxQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1sQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxyQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1tQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLxzQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1uQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLy0QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1vQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLy1QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1wQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLy2QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001UeO9aQAF,0,Benchmark-Report,,,Responded,1,0,2018-11-12,00536000006DZLrAAO,2018-11-12,00536000006DZLrAAO,11/12/18 15:45,2018-11-12
00v1R00001RSM1xQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLy3QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM1yQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001UeOm5QAF,0,70136000000m4ZIAAY,,,Responded,1,0,2018-11-12,00536000006DZLrAAO,2018-11-12,00536000006DZLrAAO,11/12/18 18:10,2018-11-12
00v1R00001RSN7mQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7nQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7oQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7pQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7qQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7rQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7sQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLSMQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:17,2018-11-05
00v1R00001RSLTLQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:17,2018-11-05
00v1R00001RSN7tQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7uQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7vQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7wQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7xQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLWOQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:18,2018-11-05
00v1R00001RSN7yQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN7zQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN80QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN81QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN82QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBGQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN8zQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBHQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLQzQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:17,2018-11-05
00v1R00001RSNBIQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9BQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBJQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9CQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBKQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9DQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBLQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLcNQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSNBbQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9JQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLVSQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:18,2018-11-05
00v1R00001RSN9SQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBuQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9nQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBvQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9oQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBwQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9pQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBxQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9qQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSLcOQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSN9rQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNByQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9sQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSNBzQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
00v1R00001RSN9tQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:31,2018-11-05
